transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
16304,EMF1,AB,Alberta,Syncrude,1,ac,16.800,10.370,16.800,10.370,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_D05S_ISS,NULL,AB_UE1S_DSS,"EMF = East Mine Feeder","circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16305,EMF2,AB,Alberta,Syncrude,1,ac,16.800,10.370,16.800,10.370,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_D05S_ISS,NULL,AB_UE1S_DSS,"EMF = East Mine Feeder","circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16306,DML,AB,Alberta,Syncrude,1,ac,10.080,6.222,10.080,6.222,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_D05S_ISS,NULL,AB_XMIL_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:None, ending_node_code:None, other_references:None, notes:None"
16307,EX1-01L,AB,Alberta,"Altalink Management Ltd.",1,ac,5.000,3.086,5.000,3.086,138,NULL,NULL,216,277,1,NULL,NULL,194,249,NULL,AB_879S_ISS,NULL,AB_402S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16308,KVAL-1,AB,Alberta,Syncrude,1,ac,71.400,44.074,71.400,44.074,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_G01S_DSS,NULL,AB_D05S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16309,KVAL-2,AB,Alberta,Syncrude,1,ac,71.400,44.074,71.400,44.074,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_G01S_DSS,NULL,AB_D05S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16310,L9900,AB,Alberta,"Imperial Oil",1,ac,5.000,3.086,5.000,3.086,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_957S_DSS,NULL,AB_9900S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16311,MATL,AB,Alberta,"Altalink Management Ltd.",1,ac,150.000,92.593,150.000,92.593,240,NULL,NULL,NULL,NULL,1,2.14,NULL,300,300,NULL,AB_120S_DSS,NULL,XX_ABUS1_INT,"Summer capacity = winter capacity = export capacity = import capacity","circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:169, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16312,PCESO1L,AB,Alberta,"ENMAX Power Corporation",1,ac,14.000,8.642,14.000,8.642,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_428S_DSS,NULL,AB_XCAV_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16313,PCESO2L,AB,Alberta,"ENMAX Power Corporation",1,ac,3.400,2.099,3.400,2.099,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_391S_DSS,NULL,AB_XBAL_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16314,RL1,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_848S_DSS,NULL,AB_D05S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16315,RL2,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_848S_DSS,NULL,AB_D05S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16316,WAP-7L1,AB,Alberta,"Dapp Power Corporation",1,ac,16.800,10.370,16.800,10.370,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_1S_JCT,NULL,AB_1S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16318,1005AL,AB,ALberta,"Altalink Management Ltd.",1,ac,0.050,0.030,0.050,0.030,240,0.02,NULL,NULL,481,581,0.90,NULL,433,523,"Little Bow 991S",AB_991S_GSS,"Little Bow 991S JCT",AB_991S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16319,1005L,AB,Alberta,"Altalink Management Ltd.",1,ac,30.000,18.520,84.000,51.850,240,40.06,NULL,NULL,481,581,0.90,NULL,433,523,"Little Bow 991S JCT",AB_991S_JCT,"Milo 356S",AB_356S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16320,161AL,AB,Alberta,"Altalink Management Ltd.",1,ac,0.100,0.060,0.100,0.060,138,0.04,NULL,NULL,117,120,0.90,NULL,105,108,"Enterprise 1070S",AB_1070S_GSS,"Enterprise 1070S JCT",AB_1070S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16321,161L,AB,Alberta,"Altalink Management Ltd.",1,ac,8.000,4.940,55.000,33.950,138,23.85,NULL,NULL,117,120,0.90,NULL,105,108,"Enterprise 1070S JCT",AB_1070S_JCT,"Queenstown 504S",AB_504S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16322,164AL,AB,Alberta,"Altalink Management Ltd.",1,ac,0.100,0.060,0.100,0.060,138,0.04,NULL,NULL,111,144,0.90,NULL,100,130,"McLaughlin 423S",AB_423S_GSS,"McLaughlin 423S JCT",AB_423S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16323,164L,AB,Alberta,"Altalink Management Ltd.",1,ac,6.000,3.700,24.000,14.810,138,10.41,NULL,NULL,111,144,0.90,NULL,100,130,"McLaughlin 423S JCT",AB_423S_JCT,"Goose Lake 103S",AB_103S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16324,498L,AB,Alberta,"Altalink Management Ltd.",1,ac,25.000,15.430,25.000,15.430,138,10.84,NULL,NULL,NULL,NULL,0.90,3.00,141,156,"Holsom 1054S",AB_1054S_GSS,"Bullshead 523S",AB_523S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16325,658AL,AB,Alberta,"Altalink Management Ltd.",1,ac,0.200,0.120,0.200,0.120,138,0.09,NULL,NULL,81,89,0.90,NULL,73,80,"Hilda 662S",AB_662S_GSS,"Hilda 662S JCT",AB_662S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16326,658L,AB,Alberta,"Altalink Management Ltd.",1,ac,12.000,7.410,61.000,37.650,138,26.45,NULL,NULL,81,89,0.90,NULL,73,80,"Hilda 662S JCT",AB_662S_JCT,"Cypress 562S",AB_562S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16327,676AL,AB,Alberta,"Altalink Management Ltd.",1,ac,0.100,0.060,0.100,0.060,138,0.04,NULL,NULL,365,475,0.90,NULL,329,427,"Dunmore 1011S",AB_1011S_GSS,"Dunmore 1011S JCT",AB_1011S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:None, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16328,676L,AB,Alberta,"Altalink Management Ltd.",1,ac,16.000,9.880,38.500,23.770,138,16.69,NULL,NULL,365,475,0.90,NULL,329,427,"Dunmore 1011S JCT",AB_1011S_JCT,"Bowmanton 244S",AB_244S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:None, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16329,763A1L,AB,Alberta,"Altalink Management Ltd.",1,ac,1.000,0.620,1.000,0.620,138,0.43,NULL,NULL,96,125,0.90,NULL,86,112,"Wheatcrest 1039S",AB_1039S_GSS,"Wheatcrest 1039S JCT",AB_1039S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16330,763AL,AB,Alberta,"Altalink Management Ltd.",1,ac,20.000,12.350,21.000,12.960,138,9.11,NULL,NULL,96,125,0.90,NULL,86,112,"Wheatcrest 1039S JCT",AB_1039S_JCT,"Enchant 447S JCT",AB_447S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:None, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16331,763BL,AB,Alberta,"Altalink Management Ltd.",1,ac,0.150,0.090,0.150,0.090,138,0.07,NULL,NULL,120,148,0.90,NULL,108,133,"Solstice 549S",AB_549S_GSS,"Solstice 549S JCT",AB_549S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:None, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16332,763L,AB,Alberta,"Altalink Management Ltd.",1,ac,1.000,0.620,52.500,32.410,138,22.76,NULL,NULL,120,148,0.90,NULL,108,133,"Solstice 549S JCT",AB_549S_JCT,"Vauxhall 158S",AB_158S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16345,7L128,AB,Alberta,"ATCO Electric Ltd.",1,ac,11.000,6.790,27.000,16.670,138,11.71,NULL,NULL,180,218,0.90,NULL,162,196,"Highland 572S JCT",AB_572S_JCT,"Coyote Lake 963S",AB_963S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16346,7L238,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.170,10.000,6.170,144,4.38,NULL,NULL,NULL,NULL,0.90,3.00,154,170,"Buffalo Bird 601S",AB_601S_GSS,"Lanfine 959S",AB_959S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16347,7L85,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.430,87.000,53.700,138,37.72,NULL,NULL,140,179,0.90,NULL,126,161,"Badlands 981S JCT",AB_981S_JCT,"Bullpound 803S",AB_803S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
